PersonID1,PersonID2,CompanyID,Category,Debt,CriminalRecord,Relation
EMP000834,CIT006991,COMP000027,Employee,143207.64,False,Close Family
CIT006991,EMP000834,COMP000027,Citizen,146000.29,False,Close Family
EMP000829,CIT007268,COMP000027,Employee,127033.26,False,Close Family
CIT007268,EMP000829,COMP000027,Citizen,130764.06,False,Close Family
EMP000856,CIT007357,COMP000027,Employee,143040.37,True,Close Family
CIT007357,EMP000856,COMP000027,Citizen,115021.49,False,Close Family
EMP000819,CIT007272,COMP000027,Employee,180596.04,True,Close Family
CIT007272,EMP000819,COMP000027,Citizen,181584.76,False,Close Family
EMP000802,CIT006860,COMP000027,Owner,487075.71,True,Close Family
CIT006860,EMP000802,COMP000027,Citizen,244621.87,False,Close Family
EMP000848,CIT007486,COMP000027,Employee,277320.84,False,Close Family
CIT007486,EMP000848,COMP000027,Citizen,76213.75,False,Close Family
EMP000806,CIT007519,COMP000027,Employee,160625.67,True,Close Family
CIT007519,EMP000806,COMP000027,Citizen,160088.4,False,Close Family
EMP000828,CIT007532,COMP000027,Employee,113634.46,True,Close Family
CIT007532,EMP000828,COMP000027,Citizen,120754.54,False,Close Family
EMP000824,CIT007356,COMP000027,Employee,197412.38,False,Close Family
CIT007356,EMP000824,COMP000027,Citizen,117873.56,False,Close Family
EMP000831,CIT006912,COMP000027,Employee,186499.58,False,Close Family
CIT006912,EMP000831,COMP000027,Citizen,239840.18,False,Close Family
EMP000800,CIT007607,COMP000027,Owner,578100.29,True,Close Family
CIT007607,EMP000800,COMP000027,Citizen,119428.99,False,Close Family
EMP000850,CIT007081,COMP000027,Employee,182825.95,False,Close Family
CIT007081,EMP000850,COMP000027,Citizen,241286.58,False,Close Family
EMP000890,CIT007286,COMP000027,Employee,176387.93,True,Close Family
CIT007286,EMP000890,COMP000027,Citizen,214124.65,False,Close Family
EMP000868,CIT007542,COMP000027,Employee,163081.38,False,Close Family
CIT007542,EMP000868,COMP000027,Citizen,157812.52,False,Close Family
EMP000871,CIT007094,COMP000027,Employee,280352.4,False,Close Family
CIT007094,EMP000871,COMP000027,Citizen,189946.02,False,Close Family
EMP000855,CIT007207,COMP000027,Employee,127421.94,False,Close Family
CIT007207,EMP000855,COMP000027,Citizen,148855.95,False,Close Family
EMP000853,CIT007474,COMP000027,Employee,196268.83,True,Close Family
CIT007474,EMP000853,COMP000027,Citizen,183008.87,False,Close Family
EMP000883,CIT007035,COMP000027,Employee,254930.71,False,Close Family
CIT007035,EMP000883,COMP000027,Citizen,206036.65,True,Close Family
EMP000877,CIT007593,COMP000027,Employee,236045.56,True,Close Family
CIT007593,EMP000877,COMP000027,Citizen,148274.13,False,Close Family
EMP000809,CIT007093,COMP000027,Employee,161104.86,False,Close Family
CIT007093,EMP000809,COMP000027,Citizen,153045.68,False,Close Family
EMP000844,CIT007178,COMP000027,Employee,299339.37,False,Close Family
CIT007178,EMP000844,COMP000027,Citizen,239894.49,False,Close Family
EMP000888,CIT007179,COMP000027,Employee,293572.01,True,Close Family
CIT007179,EMP000888,COMP000027,Citizen,128499.48,False,Close Family
EMP000866,CIT007135,COMP000027,Employee,257003.31,False,Close Family
CIT007135,EMP000866,COMP000027,Citizen,231890.9,False,Close Family
EMP000826,CIT006831,COMP000027,Employee,200513.22,False,Close Family
CIT006831,EMP000826,COMP000027,Citizen,237440.63,False,Close Family
EMP000821,CIT007559,COMP000027,Employee,295122.04,False,Close Family
CIT007559,EMP000821,COMP000027,Citizen,108709.5,False,Close Family
EMP000847,CIT007472,COMP000027,Employee,185216.68,True,Close Family
CIT007472,EMP000847,COMP000027,Citizen,211922.58,True,Close Family
EMP000854,CIT007029,COMP000027,Employee,151962.64,False,Close Family
CIT007029,EMP000854,COMP000027,Citizen,136305.2,False,Close Family
EMP000891,CIT007291,COMP000027,Employee,124277.28,False,Close Family
CIT007291,EMP000891,COMP000027,Citizen,145094.79,False,Close Family
EMP000875,CIT007418,COMP000027,Employee,203681.6,True,Close Family
CIT007418,EMP000875,COMP000027,Citizen,113277.86,False,Close Family
EMP000885,CIT007407,COMP000027,Employee,119679.13,False,Close Family
CIT007407,EMP000885,COMP000027,Citizen,176627.85,False,Close Family
EMP000841,CIT007075,COMP000027,Employee,124276.99,False,Close Family
CIT007075,EMP000841,COMP000027,Citizen,194591.27,False,Close Family
EMP000827,CIT007440,COMP000027,Employee,129274.8,False,Close Family
CIT007440,EMP000827,COMP000027,Citizen,196179.94,False,Close Family
EMP000835,CIT007417,COMP000027,Employee,230040.22,True,Close Family
CIT007417,EMP000835,COMP000027,Citizen,151360.44,False,Close Family
EMP000873,CIT007392,COMP000027,Employee,279023.55,False,Close Family
CIT007392,EMP000873,COMP000027,Citizen,190070.93,False,Close Family
EMP000836,CIT006950,COMP000027,Employee,112269.93,False,Close Family
CIT006950,EMP000836,COMP000027,Citizen,160562.77,False,Close Family
EMP000808,CIT007355,COMP000027,Employee,287391.56,False,Close Family
CIT007355,EMP000808,COMP000027,Citizen,121988.99,False,Close Family
EMP000843,CIT007450,COMP000027,Employee,112458.36,False,Close Family
CIT007450,EMP000843,COMP000027,Citizen,172900.52,False,Close Family
EMP000858,CIT006822,COMP000027,Employee,260307.42,False,Close Family
CIT006822,EMP000858,COMP000027,Citizen,142576.92,False,Close Family
EMP000880,CIT007083,COMP000027,Employee,102421.7,False,Close Family
CIT007083,EMP000880,COMP000027,Citizen,152160.97,False,Close Family
EMP000838,CIT007244,COMP000027,Employee,298973.26,True,Close Family
CIT007244,EMP000838,COMP000027,Citizen,212391.3,False,Close Family
EMP000893,CIT007007,COMP000027,Employee,206060.43,True,Close Family
CIT007007,EMP000893,COMP000027,Citizen,248388.44,False,Close Family
EMP000864,CIT007590,COMP000027,Employee,195203.63,False,Close Family
CIT007590,EMP000864,COMP000027,Citizen,132912.35,False,Close Family
EMP000889,CIT006838,COMP000027,Employee,253844.63,False,Close Family
CIT006838,EMP000889,COMP000027,Citizen,156943.81,False,Close Family
EMP000812,CIT007336,COMP000027,Employee,199392.7,False,Close Family
CIT007336,EMP000812,COMP000027,Citizen,162227.2,False,Close Family
EMP000807,CIT007387,COMP000027,Employee,172027.28,True,Close Family
CIT007387,EMP000807,COMP000027,Citizen,214252.2,False,Close Family
EMP000833,CIT007446,COMP000027,Employee,121132.94,False,Close Family
CIT007446,EMP000833,COMP000027,Citizen,127389.57,False,Close Family
EMP000865,CIT007364,COMP000027,Employee,178895.26,False,Close Family
CIT007364,EMP000865,COMP000027,Citizen,104003.97,False,Close Family
EMP000879,CIT006834,COMP000027,Employee,114416.87,True,Close Family
CIT006834,EMP000879,COMP000027,Citizen,236760.66,False,Close Family
EMP000842,CIT007309,COMP000027,Employee,120209.16,False,Close Family
CIT007309,EMP000842,COMP000027,Citizen,120272.54,False,Close Family
EMP000816,CIT007034,COMP000027,Employee,275594.86,False,Close Family
CIT007034,EMP000816,COMP000027,Citizen,157086.39,False,Close Family
EMP000921,EMP000935,COMP000028,Employee,274664.58,False,Close Family
EMP000935,EMP000921,COMP000028,Employee,129777.61,False,Close Family
EMP000921,EMP000934,COMP000028,Employee,274664.58,False,Close Family
EMP000934,EMP000921,COMP000028,Employee,173588.15,False,Close Family
EMP000935,EMP000934,COMP000028,Employee,129777.61,False,Distant Family
EMP000934,EMP000935,COMP000028,Employee,173588.15,False,Distant Family
EMP000911,EMP000928,COMP000028,Employee,231232.37,True,Distant Family
EMP000928,EMP000911,COMP000028,Employee,246614.26,False,Distant Family
EMP000911,EMP000918,COMP000028,Employee,231232.37,True,Close Family
EMP000918,EMP000911,COMP000028,Employee,208447.44,False,Close Family
EMP000928,EMP000918,COMP000028,Employee,246614.26,False,Close Family
EMP000918,EMP000928,COMP000028,Employee,208447.44,False,Close Family
EMP000902,EMP000932,COMP000028,Employee,222587.92,False,Distant Family
EMP000932,EMP000902,COMP000028,Employee,107062.27,False,Distant Family
EMP000902,EMP000933,COMP000028,Employee,222587.92,False,Distant Family
EMP000933,EMP000902,COMP000028,Employee,140496.11,False,Distant Family
EMP000929,EMP000930,COMP000028,Employee,137604.95,False,Close Family
EMP000930,EMP000929,COMP000028,Employee,256758.36,False,Close Family
EMP000929,EMP000932,COMP000028,Employee,137604.95,False,Close Family
EMP000932,EMP000929,COMP000028,Employee,107062.27,False,Close Family
EMP000929,EMP000933,COMP000028,Employee,137604.95,False,Close Family
EMP000933,EMP000929,COMP000028,Employee,140496.11,False,Close Family
EMP000930,EMP000933,COMP000028,Employee,256758.36,False,Distant Family
EMP000933,EMP000930,COMP000028,Employee,140496.11,False,Distant Family
EMP000910,EMP000915,COMP000028,Employee,245698.14,False,Distant Family
EMP000915,EMP000910,COMP000028,Employee,245195.98,False,Distant Family
EMP000910,EMP000917,COMP000028,Employee,245698.14,False,Distant Family
EMP000917,EMP000910,COMP000028,Employee,268140.61,False,Distant Family
EMP000915,EMP000923,COMP000028,Employee,245195.98,False,Close Family
EMP000923,EMP000915,COMP000028,Employee,192311.49,True,Close Family
EMP000915,EMP000917,COMP000028,Employee,245195.98,False,Distant Family
EMP000917,EMP000915,COMP000028,Employee,268140.61,False,Distant Family
EMP000916,EMP000915,COMP000028,Employee,142702.27,False,Distant Family
EMP000915,EMP000916,COMP000028,Employee,245195.98,False,Distant Family
EMP000916,EMP000917,COMP000028,Employee,142702.27,False,Distant Family
EMP000917,EMP000916,COMP000028,Employee,268140.61,False,Distant Family
EMP000916,EMP000910,COMP000028,Employee,142702.27,False,Close Family
EMP000910,EMP000916,COMP000028,Employee,245698.14,False,Close Family
EMP000923,EMP000917,COMP000028,Employee,192311.49,True,Close Family
EMP000917,EMP000923,COMP000028,Employee,268140.61,False,Close Family
EMP000923,EMP000916,COMP000028,Employee,192311.49,True,Close Family
EMP000916,EMP000923,COMP000028,Employee,142702.27,False,Close Family
EMP000898,EMP000904,COMP000028,Employee,231295.72,True,Distant Family
EMP000904,EMP000898,COMP000028,Employee,139494.1,False,Distant Family
EMP000901,EMP000898,COMP000028,Employee,186415.38,False,Close Family
EMP000898,EMP000901,COMP000028,Employee,231295.72,True,Close Family
EMP000908,EMP000901,COMP000028,Employee,150448.2,False,Close Family
EMP000901,EMP000908,COMP000028,Employee,186415.38,False,Close Family
EMP000908,EMP000898,COMP000028,Employee,150448.2,False,Close Family
EMP000898,EMP000908,COMP000028,Employee,231295.72,True,Close Family
EMP000895,EMP000904,COMP000028,Owner,387846.61,False,Distant Family
EMP000904,EMP000895,COMP000028,Employee,139494.1,False,Distant Family
EMP000904,EMP000908,COMP000028,Employee,139494.1,False,Distant Family
EMP000908,EMP000904,COMP000028,Employee,150448.2,False,Distant Family
EMP000904,EMP000901,COMP000028,Employee,139494.1,False,Close Family
EMP000901,EMP000904,COMP000028,Employee,186415.38,False,Close Family
EMP000905,EMP000919,COMP000028,Employee,229162.16,True,Close Family
EMP000919,EMP000905,COMP000028,Employee,201672.11,True,Close Family
EMP000913,EMP000903,COMP000028,Employee,287477.61,True,Close Family
EMP000903,EMP000913,COMP000028,Employee,148138.54,True,Close Family
EMP000912,EMP000900,COMP000028,Employee,209005.38,False,Distant Family
EMP000900,EMP000912,COMP000028,Employee,144923.12,False,Distant Family
EMP000898,CIT007921,COMP000028,Employee,231295.72,True,Close Family
CIT007921,EMP000898,COMP000028,Citizen,190654.22,False,Close Family
EMP000897,CIT007946,COMP000028,Employee,249614.64,False,Close Family
CIT007946,EMP000897,COMP000028,Citizen,138792.82,False,Close Family
EMP000923,CIT007960,COMP000028,Employee,192311.49,True,Close Family
CIT007960,EMP000923,COMP000028,Citizen,215989.17,False,Close Family
EMP000917,CIT007942,COMP000028,Employee,268140.61,False,Close Family
CIT007942,EMP000917,COMP000028,Citizen,197016.24,False,Close Family
EMP000896,CIT007994,COMP000028,Owner,480564.48,True,Close Family
CIT007994,EMP000896,COMP000028,Citizen,168885.61,False,Close Family
EMP000930,CIT007930,COMP000028,Employee,256758.36,False,Close Family
CIT007930,EMP000930,COMP000028,Citizen,218019.51,False,Close Family
EMP000900,CIT007673,COMP000028,Employee,144923.12,False,Close Family
CIT007673,EMP000900,COMP000028,Citizen,156424.77,False,Close Family
EMP000911,CIT007750,COMP000028,Employee,231232.37,True,Close Family
CIT007750,EMP000911,COMP000028,Citizen,175039.68,False,Close Family
EMP000914,CIT007985,COMP000028,Employee,132962.96,True,Close Family
CIT007985,EMP000914,COMP000028,Citizen,123168.78,False,Close Family
EMP000932,CIT007919,COMP000028,Employee,107062.27,False,Close Family
CIT007919,EMP000932,COMP000028,Citizen,239819.51,False,Close Family
EMP000899,CIT007842,COMP000028,Employee,167653.5,False,Close Family
CIT007842,EMP000899,COMP000028,Citizen,183504.35,False,Close Family
EMP000913,CIT007918,COMP000028,Employee,287477.61,True,Close Family
CIT007918,EMP000913,COMP000028,Citizen,183262.79,False,Close Family
EMP000922,CIT007721,COMP000028,Employee,252224.31,True,Close Family
CIT007721,EMP000922,COMP000028,Citizen,144862.03,False,Close Family
EMP000916,CIT007876,COMP000028,Employee,142702.27,False,Close Family
CIT007876,EMP000916,COMP000028,Citizen,233111.12,False,Close Family
EMP000935,CIT007818,COMP000028,Employee,129777.61,False,Close Family
CIT007818,EMP000935,COMP000028,Citizen,131527.77,False,Close Family
EMP000912,CIT007815,COMP000028,Employee,209005.38,False,Close Family
CIT007815,EMP000912,COMP000028,Citizen,125533.53,False,Close Family
EMP000901,CIT007697,COMP000028,Employee,186415.38,False,Close Family
CIT007697,EMP000901,COMP000028,Citizen,158797.17,False,Close Family
EMP000915,CIT007866,COMP000028,Employee,245195.98,False,Close Family
CIT007866,EMP000915,COMP000028,Citizen,166205.13,False,Close Family
EMP000904,CIT007987,COMP000028,Employee,139494.1,False,Close Family
CIT007987,EMP000904,COMP000028,Citizen,189980.2,False,Close Family
EMP000918,CIT007651,COMP000028,Employee,208447.44,False,Close Family
CIT007651,EMP000918,COMP000028,Citizen,117685.95,False,Close Family
EMP000931,CIT007892,COMP000028,Employee,101045.92,False,Close Family
CIT007892,EMP000931,COMP000028,Citizen,236435.34,False,Close Family
EMP000936,CIT007957,COMP000028,Employee,275330.15,False,Close Family
CIT007957,EMP000936,COMP000028,Citizen,147903.76,False,Close Family
EMP000925,CIT007665,COMP000028,Employee,298361.99,True,Close Family
CIT007665,EMP000925,COMP000028,Citizen,213671.8,False,Close Family
EMP000920,CIT007964,COMP000028,Employee,213004.4,False,Close Family
CIT007964,EMP000920,COMP000028,Citizen,211968.96,False,Close Family
EMP000902,CIT007777,COMP000028,Employee,222587.92,False,Close Family
CIT007777,EMP000902,COMP000028,Citizen,135628.46,False,Close Family
EMP000921,CIT007823,COMP000028,Employee,274664.58,False,Close Family
CIT007823,EMP000921,COMP000028,Citizen,234316.8,True,Close Family
EMP000919,CIT007680,COMP000028,Employee,201672.11,True,Close Family
CIT007680,EMP000919,COMP000028,Citizen,109091.55,True,Close Family
EMP000908,CIT007908,COMP000028,Employee,150448.2,False,Close Family
CIT007908,EMP000908,COMP000028,Citizen,107602.35,False,Close Family
EMP000907,CIT007936,COMP000028,Employee,269302.87,False,Close Family
CIT007936,EMP000907,COMP000028,Citizen,194348.26,False,Close Family
EMP000933,CIT007768,COMP000028,Employee,140496.11,False,Close Family
CIT007768,EMP000933,COMP000028,Citizen,229221.22,False,Close Family
EMP000906,CIT007801,COMP000028,Employee,263189.39,False,Close Family
CIT007801,EMP000906,COMP000028,Citizen,240668.14,True,Close Family
EMP000909,CIT007780,COMP000028,Employee,192107.9,False,Close Family
CIT007780,EMP000909,COMP000028,Citizen,150199.75,False,Close Family
EMP000926,CIT007973,COMP000028,Employee,180298.86,False,Close Family
CIT007973,EMP000926,COMP000028,Citizen,101425.93,False,Close Family
EMP000934,CIT007739,COMP000028,Employee,173588.15,False,Close Family
CIT007739,EMP000934,COMP000028,Citizen,238799.21,False,Close Family
EMP000910,CIT007972,COMP000028,Employee,245698.14,False,Close Family
CIT007972,EMP000910,COMP000028,Citizen,112006.2,False,Close Family
EMP000928,CIT007916,COMP000028,Employee,246614.26,False,Close Family
CIT007916,EMP000928,COMP000028,Citizen,78813.16,False,Close Family
EMP000905,CIT007874,COMP000028,Employee,229162.16,True,Close Family
CIT007874,EMP000905,COMP000028,Citizen,115601.54,False,Close Family
EMP000929,CIT007678,COMP000028,Employee,137604.95,False,Close Family
CIT007678,EMP000929,COMP000028,Citizen,200013.41,False,Close Family
EMP000895,CIT007764,COMP000028,Owner,387846.61,False,Close Family
CIT007764,EMP000895,COMP000028,Citizen,216797.82,False,Close Family
EMP000903,CIT007920,COMP000028,Employee,148138.54,True,Close Family
CIT007920,EMP000903,COMP000028,Citizen,210167.09,False,Close Family
EMP000927,CIT007861,COMP000028,Employee,140807.13,False,Close Family
CIT007861,EMP000927,COMP000028,Citizen,135109.37,False,Close Family
EMP000924,CIT007690,COMP000028,Employee,149335.77,False,Close Family
CIT007690,EMP000924,COMP000028,Citizen,182614.86,False,Close Family
EMP000937,EMP000939,COMP000029,Owner,410492.86,True,Distant Family
EMP000939,EMP000937,COMP000029,Employee,218608.87,False,Distant Family
EMP000941,EMP000942,COMP000029,Employee,100643.65,False,Close Family
EMP000942,EMP000941,COMP000029,Employee,171098.6,False,Close Family
EMP000939,CIT008064,COMP000029,Employee,218608.87,False,Close Family
CIT008064,EMP000939,COMP000029,Citizen,157396.17,False,Close Family
EMP000938,CIT008046,COMP000029,Employee,244414.19,False,Close Family
CIT008046,EMP000938,COMP000029,Citizen,207093.31,False,Close Family
EMP000937,CIT008045,COMP000029,Owner,410492.86,True,Close Family
CIT008045,EMP000937,COMP000029,Citizen,232965.41,False,Close Family
EMP000941,CIT008070,COMP000029,Employee,100643.65,False,Close Family
CIT008070,EMP000941,COMP000029,Citizen,113712.48,False,Close Family
EMP000940,CIT008014,COMP000029,Employee,182524.37,False,Close Family
CIT008014,EMP000940,COMP000029,Citizen,145409.97,False,Close Family
EMP000942,CIT008052,COMP000029,Employee,171098.6,False,Close Family
CIT008052,EMP000942,COMP000029,Citizen,173561.55,False,Close Family
EMP000944,CIT008072,COMP000029,Employee,196194.58,False,Close Family
CIT008072,EMP000944,COMP000029,Citizen,244553.07,False,Close Family
EMP000943,CIT008048,COMP000029,Employee,118598.13,False,Close Family
CIT008048,EMP000943,COMP000029,Citizen,111901.47,False,Close Family
EMP000975,EMP000977,COMP000033,Owner,0.0,False,Distant Family
EMP000977,EMP000975,COMP000033,Employee,0.0,False,Distant Family
EMP000993,EMP001034,COMP000034,Employee,0.0,False,Distant Family
EMP001034,EMP000993,COMP000034,Employee,0.0,False,Distant Family
EMP001006,EMP001021,COMP000034,Employee,0.0,False,Distant Family
EMP001021,EMP001006,COMP000034,Employee,0.0,False,Distant Family
EMP001011,EMP000989,COMP000034,Employee,0.0,False,Close Family
EMP000989,EMP001011,COMP000034,Employee,0.0,False,Close Family
EMP001013,EMP001040,COMP000034,Employee,0.0,False,Distant Family
EMP001040,EMP001013,COMP000034,Employee,0.0,False,Distant Family
EMP001023,EMP001000,COMP000034,Employee,0.0,False,Close Family
EMP001000,EMP001023,COMP000034,Employee,0.0,False,Close Family
EMP001040,EMP000995,COMP000034,Employee,0.0,False,Distant Family
EMP000995,EMP001040,COMP000034,Employee,0.0,False,Distant Family
EMP001044,EMP001050,COMP000034,Employee,0.0,False,Distant Family
EMP001050,EMP001044,COMP000034,Employee,0.0,False,Distant Family
EMP001059,EMP000996,COMP000034,Employee,0.0,False,Distant Family
EMP000996,EMP001059,COMP000034,Employee,0.0,False,Distant Family
EMP001068,EMP001067,COMP000035,Employee,238830.11,False,Close Family
EMP001067,EMP001068,COMP000035,Employee,155855.22,False,Close Family
EMP001068,CIT009130,COMP000035,Employee,238830.11,False,Close Family
CIT009130,EMP001068,COMP000035,Citizen,169132.19,False,Close Family
EMP001067,CIT009136,COMP000035,Employee,155855.22,False,Close Family
CIT009136,EMP001067,COMP000035,Citizen,247266.94,False,Close Family
EMP001065,CIT009121,COMP000035,Owner,352464.43,False,Close Family
CIT009121,EMP001065,COMP000035,Citizen,182575.62,False,Close Family
EMP001066,CIT009143,COMP000035,Employee,145435.91,False,Close Family
CIT009143,EMP001066,COMP000035,Citizen,141583.75,False,Close Family
EMP001078,EMP001099,COMP000037,Owner,0.0,False,Distant Family
EMP001099,EMP001078,COMP000037,Employee,0.0,False,Distant Family
EMP001094,EMP001104,COMP000037,Employee,0.0,False,Distant Family
EMP001104,EMP001094,COMP000037,Employee,0.0,False,Distant Family
EMP001141,EMP001180,COMP000040,Employee,0.0,False,Distant Family
EMP001180,EMP001141,COMP000040,Employee,0.0,False,Distant Family
EMP001157,EMP001265,COMP000040,Employee,0.0,False,Distant Family
EMP001265,EMP001157,COMP000040,Employee,0.0,False,Distant Family
EMP001192,EMP001219,COMP000040,Employee,0.0,False,Distant Family
EMP001219,EMP001192,COMP000040,Employee,0.0,False,Distant Family
EMP001195,EMP001303,COMP000040,Employee,0.0,False,Distant Family
EMP001303,EMP001195,COMP000040,Employee,0.0,False,Distant Family
EMP001198,EMP001270,COMP000040,Employee,0.0,False,Distant Family
EMP001270,EMP001198,COMP000040,Employee,0.0,False,Distant Family
EMP001199,EMP001161,COMP000040,Employee,0.0,False,Distant Family
EMP001161,EMP001199,COMP000040,Employee,0.0,False,Distant Family
EMP001210,EMP001255,COMP000040,Employee,0.0,False,Distant Family
EMP001255,EMP001210,COMP000040,Employee,0.0,False,Distant Family
EMP001219,EMP001277,COMP000040,Employee,0.0,False,Distant Family
EMP001277,EMP001219,COMP000040,Employee,0.0,False,Distant Family
EMP001222,EMP001141,COMP000040,Employee,0.0,False,Close Family
EMP001141,EMP001222,COMP000040,Employee,0.0,False,Close Family
EMP001231,EMP001264,COMP000040,Employee,0.0,False,Distant Family
EMP001264,EMP001231,COMP000040,Employee,0.0,False,Distant Family
EMP001249,EMP001147,COMP000040,Employee,0.0,False,Distant Family
EMP001147,EMP001249,COMP000040,Employee,0.0,False,Distant Family
EMP001267,EMP001274,COMP000040,Employee,0.0,False,Distant Family
EMP001274,EMP001267,COMP000040,Employee,0.0,False,Distant Family
EMP001277,EMP001199,COMP000040,Employee,0.0,False,Distant Family
EMP001199,EMP001277,COMP000040,Employee,0.0,False,Distant Family
EMP001302,EMP001151,COMP000040,Employee,0.0,False,Distant Family
EMP001151,EMP001302,COMP000040,Employee,0.0,False,Distant Family
EMP001340,EMP001315,COMP000041,Employee,0.0,False,Distant Family
EMP001315,EMP001340,COMP000041,Employee,0.0,False,Distant Family
EMP001355,EMP001354,COMP000042,Employee,0.0,False,Distant Family
EMP001354,EMP001355,COMP000042,Employee,0.0,False,Distant Family
EMP001363,EMP001398,COMP000042,Employee,0.0,False,Distant Family
EMP001398,EMP001363,COMP000042,Employee,0.0,False,Distant Family
EMP001392,EMP001357,COMP000042,Employee,0.0,False,Distant Family
EMP001357,EMP001392,COMP000042,Employee,58287.49,False,Distant Family
EMP001405,EMP001403,COMP000043,Employee,0.0,False,Distant Family
EMP001403,EMP001405,COMP000043,Owner,0.0,False,Distant Family
EMP001408,EMP001416,COMP000044,Owner,0.0,False,Distant Family
EMP001416,EMP001408,COMP000044,Employee,0.0,False,Distant Family
EMP001409,EMP001444,COMP000044,Employee,0.0,False,Distant Family
EMP001444,EMP001409,COMP000044,Employee,0.0,False,Distant Family
EMP001517,EMP001518,COMP000050,Employee,0.0,False,Distant Family
EMP001518,EMP001517,COMP000050,Employee,79472.7,False,Distant Family
EMP001535,EMP001554,COMP000053,Employee,0.0,False,Distant Family
EMP001554,EMP001535,COMP000053,Employee,0.0,False,Distant Family
EMP001562,EMP001565,COMP000053,Employee,0.0,False,Distant Family
EMP001565,EMP001562,COMP000053,Employee,0.0,False,Distant Family
EMP001598,EMP001579,COMP000054,Employee,225685.29,False,Distant Family
EMP001579,EMP001598,COMP000054,Employee,203844.91,False,Distant Family
EMP001598,EMP001568,COMP000054,Employee,225685.29,False,Distant Family
EMP001568,EMP001598,COMP000054,Owner,431763.18,False,Distant Family
EMP001591,EMP001589,COMP000054,Employee,167441.32,True,Close Family
EMP001589,EMP001591,COMP000054,Employee,206500.81,True,Close Family
EMP001591,EMP001598,COMP000054,Employee,167441.32,True,Close Family
EMP001598,EMP001591,COMP000054,Employee,225685.29,False,Close Family
EMP001591,EMP001579,COMP000054,Employee,167441.32,True,Distant Family
EMP001579,EMP001591,COMP000054,Employee,203844.91,False,Distant Family
EMP001579,EMP001589,COMP000054,Employee,203844.91,False,Close Family
EMP001589,EMP001579,COMP000054,Employee,206500.81,True,Close Family
EMP001579,EMP001568,COMP000054,Employee,203844.91,False,Close Family
EMP001568,EMP001579,COMP000054,Owner,431763.18,False,Close Family
EMP001589,EMP001598,COMP000054,Employee,206500.81,True,Distant Family
EMP001598,EMP001589,COMP000054,Employee,225685.29,False,Distant Family
EMP001589,EMP001568,COMP000054,Employee,206500.81,True,Close Family
EMP001568,EMP001589,COMP000054,Owner,431763.18,False,Close Family
EMP001592,EMP001581,COMP000054,Employee,238414.73,True,Close Family
EMP001581,EMP001592,COMP000054,Employee,178206.57,True,Close Family
EMP001582,EMP001574,COMP000054,Employee,143910.78,False,Close Family
EMP001574,EMP001582,COMP000054,Employee,202986.67,True,Close Family
EMP001580,EMP001569,COMP000054,Employee,149070.46,True,Close Family
EMP001569,EMP001580,COMP000054,Employee,132073.08,False,Close Family
EMP001583,EMP001572,COMP000054,Employee,223260.1,False,Distant Family
EMP001572,EMP001583,COMP000054,Employee,133056.9,True,Distant Family
EMP001585,EMP001583,COMP000054,Employee,208181.0,False,Distant Family
EMP001583,EMP001585,COMP000054,Employee,223260.1,False,Distant Family
EMP001585,EMP001572,COMP000054,Employee,208181.0,False,Distant Family
EMP001572,EMP001585,COMP000054,Employee,133056.9,True,Distant Family
EMP001578,EMP001594,COMP000054,Employee,121069.1,True,Distant Family
EMP001594,EMP001578,COMP000054,Employee,140863.28,False,Distant Family
EMP001571,EMP001586,COMP000054,Employee,145919.63,True,Close Family
EMP001586,EMP001571,COMP000054,Employee,240429.22,True,Close Family
EMP001587,EMP001588,COMP000054,Employee,200022.55,False,Close Family
EMP001588,EMP001587,COMP000054,Employee,274105.39,False,Close Family
EMP001575,CIT013527,COMP000054,Employee,116710.87,True,Close Family
CIT013527,EMP001575,COMP000054,Citizen,172255.8,False,Close Family
EMP001588,CIT013554,COMP000054,Employee,274105.39,False,Close Family
CIT013554,EMP001588,COMP000054,Citizen,224196.24,False,Close Family
EMP001585,CIT013757,COMP000054,Employee,208181.0,False,Close Family
CIT013757,EMP001585,COMP000054,Citizen,247891.23,False,Close Family
EMP001569,CIT013705,COMP000054,Employee,132073.08,False,Close Family
CIT013705,EMP001569,COMP000054,Citizen,188341.27,False,Close Family
EMP001586,CIT013576,COMP000054,Employee,240429.22,True,Close Family
CIT013576,EMP001586,COMP000054,Citizen,135491.4,False,Close Family
EMP001583,CIT013712,COMP000054,Employee,223260.1,False,Close Family
CIT013712,EMP001583,COMP000054,Citizen,142651.77,False,Close Family
EMP001582,CIT013667,COMP000054,Employee,143910.78,False,Close Family
CIT013667,EMP001582,COMP000054,Citizen,222187.98,False,Close Family
EMP001574,CIT013636,COMP000054,Employee,202986.67,True,Close Family
CIT013636,EMP001574,COMP000054,Citizen,162504.89,False,Close Family
EMP001577,CIT013658,COMP000054,Employee,148307.37,False,Close Family
CIT013658,EMP001577,COMP000054,Citizen,218106.79,False,Close Family
EMP001597,CIT013645,COMP000054,Employee,194851.0,False,Close Family
CIT013645,EMP001597,COMP000054,Citizen,105876.06,False,Close Family
EMP001580,CIT013614,COMP000054,Employee,149070.46,True,Close Family
CIT013614,EMP001580,COMP000054,Citizen,168744.02,False,Close Family
EMP001587,CIT013755,COMP000054,Employee,200022.55,False,Close Family
CIT013755,EMP001587,COMP000054,Citizen,109272.29,False,Close Family
