CompanyID,ServiceType,PurchaseAmount,TotalHours,PurchaseAmountPerHour,Date
COMP000036,Meals,10631.09,1135.59,9.361732667600103,2024-10-01
COMP000036,Meals,10783.96,1138.06,9.475739416199497,2024-11-01
COMP000037,Meals,59788.48,5100.14,11.722909567188351,2024-01-01
COMP000037,Meals,59524.24,5098.43,11.675013680682092,2024-02-01
COMP000037,Meals,59111.03,5099.39,11.591784507558746,2024-03-01
COMP000037,Meals,58504.93,5107.53,11.45464245927092,2024-04-01
COMP000037,Meals,59341.420000000006,5100.37,11.634728460876369,2024-05-01
COMP000037,Meals,56994.88,5105.59,11.163230890063636,2024-06-01
COMP000037,Meals,58293.12,5103.28,11.422677180166483,2024-07-01
COMP000037,Meals,57774.47,5109.11,11.308128030126579,2024-08-01
COMP000037,Meals,57268.53,5093.1,11.244336455204099,2024-09-01
COMP000037,Meals,58435.75,5102.7,11.451927410978502,2024-10-01
COMP000037,Meals,58371.18,5103.89,11.436606196450159,2024-11-01
COMP000038,Meals,5722.04,530.04,10.795487133046564,2024-01-01
COMP000038,Meals,5778.09,531.35,10.874357767949562,2024-02-01
COMP000038,Meals,5644.28,529.05,10.668708061619885,2024-03-01
COMP000038,Meals,5640.4400000000005,530.52,10.631908316368847,2024-04-01
COMP000038,Meals,5780.57,528.09,10.946183415705654,2024-05-01
COMP000038,Meals,5723.099999999999,529.04,10.817896567367306,2024-06-01
COMP000038,Meals,5701.52,529.85,10.760630367085025,2024-07-01
COMP000038,Meals,5758.67,531.12,10.842502635939148,2024-08-01
COMP000038,Meals,5611.38,527.41,10.639502474355815,2024-09-01
COMP000038,Meals,5675.85,528.59,10.737717323445393,2024-10-01
COMP000038,Meals,5719.88,531.7,10.75772051908971,2024-11-01
COMP000039,Meals,20715.82,1878.72,11.026560637029467,2024-01-01
COMP000039,Meals,20179.2,1878.85,10.740186816403652,2024-02-01
COMP000039,Meals,20452.89,1880.67,10.875321029207676,2024-03-01
COMP000039,Meals,20107.63,1880.31,10.693784535528717,2024-04-01
COMP000039,Meals,20240.99,1876.11,10.7888076925127,2024-05-01
COMP000039,Meals,20447.79,1883.75,10.854832116788321,2024-06-01
COMP000039,Meals,20659.02,1877.53,11.003296884736862,2024-07-01
COMP000039,Meals,20572.75,1882.24,10.929929233253995,2024-08-01
COMP000039,Meals,20071.39,1875.04,10.704512970389965,2024-09-01
COMP000039,Meals,20208.73,1885.96,10.715354514411757,2024-10-01
COMP000039,Meals,20682.94,1875.49,11.028019344278029,2024-11-01
COMP000040,Meals,81433.88,7261.65,11.21423918806332,2024-01-01
COMP000040,Meals,81629.73999999999,7251.0,11.257721693559509,2024-02-01
COMP000040,Meals,84309.34,7267.26,11.601255493817476,2024-03-01
COMP000040,Meals,80666.4,7265.14,11.103213427408143,2024-04-01
COMP000040,Meals,83684.51000000001,7263.02,11.5219991133165,2024-05-01
COMP000040,Meals,82803.69,7268.79,11.391674542805612,2024-06-01
COMP000040,Meals,82000.49,7256.85,11.299736111398197,2024-07-01
COMP000040,Meals,81614.29000000001,7255.4,11.248765057750092,2024-08-01
COMP000040,Meals,84146.83,7265.07,11.582383927477643,2024-09-01
COMP000040,Meals,82622.54000000001,7261.62,11.377976264249577,2024-10-01
COMP000040,Meals,84169.56999999999,7263.44,11.58811389644576,2024-11-01
COMP000041,Meals,57875.439999999995,5384.56,10.74840655503885,2024-01-01
COMP000041,Meals,58351.97,5372.86,10.860504461311109,2024-02-01
COMP000041,Meals,57761.47,5376.2,10.74392135709237,2024-03-01
COMP000041,Meals,58538.420000000006,5373.37,10.894172558375844,2024-04-01
COMP000041,Meals,59986.73,5379.4,11.151193441647768,2024-05-01
COMP000041,Meals,59840.46,5371.16,11.141068223623947,2024-06-01
COMP000041,Meals,58469.24,5377.16,10.873628458145191,2024-07-01
COMP000041,Meals,60176.27,5389.09,11.16631379323782,2024-08-01
COMP000041,Meals,57563.130000000005,5381.33,10.696822161064274,2024-09-01
COMP000041,Meals,58742.97,5379.02,10.920756940855396,2024-10-01
COMP000041,Meals,59163.58,5380.04,10.996866194303388,2024-11-01
COMP000042,Meals,82989.69,7265.11,11.423046588420547,2024-01-01
COMP000042,Meals,82165.04,7259.34,11.318527579642225,2024-02-01
COMP000042,Meals,84577.96,7259.68,11.650370264254072,2024-03-01
COMP000042,Meals,83312.67,7273.18,11.454779065003203,2024-04-01
COMP000042,Meals,80307.84,7263.31,11.056644973159619,2024-05-01
COMP000042,Meals,80453.4,7254.85,11.089602128231457,2024-06-01
COMP000042,Meals,81300.2,7259.83,11.198636882681825,2024-07-01
COMP000042,Meals,84072.31,7260.17,11.57993683343503,2024-08-01
COMP000042,Meals,83239.24,7257.01,11.470184001400026,2024-09-01
COMP000042,Meals,80907.92,7261.16,11.142561243658038,2024-10-01
COMP000042,Meals,82645.92,7263.54,11.378187495353504,2024-11-01
COMP000043,Meals,5734.0199999999995,518.51,11.058648820659196,2024-01-01
COMP000043,Meals,5771.7300000000005,520.54,11.08796634264418,2024-02-01
COMP000043,Meals,5656.88,519.48,10.88950488950489,2024-03-01
COMP000043,Meals,5798.83,517.82,11.198543895562164,2024-04-01
COMP000043,Meals,5842.28,520.48,11.224792499231478,2024-05-01
COMP000043,Meals,5794.32,519.28,11.158373132028963,2024-06-01
COMP000043,Meals,5887.6,518.8,11.348496530454897,2024-07-01
COMP000043,Meals,5732.38,517.63,11.074280856982787,2024-08-01
COMP000043,Meals,5941.47,519.04,11.44703683723798,2024-09-01
COMP000043,Meals,5721.73,518.94,11.025802597602803,2024-10-01
COMP000043,Meals,5675.5599999999995,521.54,10.882310081681174,2024-11-01
COMP000044,Meals,60892.799999999996,6724.43,9.055458975705003,2024-01-01
COMP000044,Meals,60398.79,6723.64,8.983049360168003,2024-02-01
COMP000044,Meals,59291.16,6740.87,8.795772652491445,2024-03-01
COMP000044,Meals,61093.49,6737.69,9.067423701595057,2024-04-01
COMP000044,Meals,60176.46,6730.41,8.940979821437328,2024-05-01
COMP000044,Meals,59363.59,6734.94,8.814271545106564,2024-06-01
COMP000044,Meals,62521.119999999995,6727.26,9.2936975826711,2024-07-01
COMP000044,Meals,60165.95,6735.91,8.932119045533565,2024-08-01
COMP000044,Meals,61449.61,6726.54,9.135396503997598,2024-09-01
COMP000044,Meals,61129.259999999995,6734.48,9.077057174421782,2024-10-01
COMP000044,Meals,59929.020000000004,6731.9,8.902244537203465,2024-11-01
COMP000045,Meals,8779.56,806.45,10.886676173352345,2024-01-01
COMP000045,Meals,8508.63,808.63,10.522278421527767,2024-02-01
COMP000045,Meals,8781.37,807.93,10.868973797234911,2024-03-01
COMP000045,Meals,8603.91,808.12,10.646822254120675,2024-04-01
COMP000045,Meals,8486.21,805.49,10.5354628859452,2024-05-01
COMP000045,Meals,8725.38,808.86,10.787256138268674,2024-06-01
COMP000045,Meals,8624.71,807.55,10.6800941118197,2024-07-01
COMP000045,Meals,8661.44,806.77,10.735947048105409,2024-08-01
COMP000045,Meals,8729.52,806.56,10.823150168617339,2024-09-01
COMP000045,Meals,8544.56,804.79,10.617129934517079,2024-10-01
COMP000045,Meals,8603.64,807.38,10.65624612945577,2024-11-01
COMP000046,Meals,10646.6,929.14,11.458553070581399,2024-01-01
COMP000046,Meals,10955.12,926.65,11.822284573463552,2024-02-01
COMP000046,Meals,10903.01,929.52,11.72972071606851,2024-03-01
COMP000046,Meals,10902.84,929.22,11.733324723962033,2024-04-01
COMP000046,Meals,10767.85,925.75,11.631487982716717,2024-05-01
COMP000046,Meals,10677.46,928.47,11.500059237239759,2024-06-01
COMP000046,Meals,10674.720000000001,925.28,11.536745633754109,2024-07-01
COMP000046,Meals,10767.03,928.53,11.59578042712675,2024-08-01
COMP000046,Meals,10822.09,922.94,11.725670141070925,2024-09-01
COMP000046,Meals,10544.52,928.97,11.35076482555949,2024-10-01
COMP000046,Meals,10780.24,922.06,11.691473439906297,2024-11-01
COMP000047,Meals,60023.06,5641.24,10.640047223660046,2024-01-01
COMP000047,Meals,60439.020000000004,5637.91,10.72011082120857,2024-02-01
COMP000047,Meals,60240.26,5646.08,10.669395403536614,2024-03-01
COMP000047,Meals,60512.3,5632.29,10.74381823379123,2024-04-01
COMP000047,Meals,59954.93,5644.34,10.622132968602175,2024-05-01
COMP000047,Meals,59234.53,5652.37,10.47959174647095,2024-06-01
COMP000047,Meals,60653.3,5642.11,10.750109444870803,2024-07-01
COMP000047,Meals,61314.29,5647.43,10.857025230945757,2024-08-01
COMP000047,Meals,60628.99,5641.4,10.747153188924734,2024-09-01
COMP000047,Meals,60646.86,5647.81,10.7381197313649,2024-10-01
COMP000047,Meals,59567.87,5634.9,10.571238176365155,2024-11-01
COMP000048,Meals,4284.26,394.28,10.866034290352035,2024-01-01
COMP000048,Meals,4282.88,395.39,10.832039252383723,2024-02-01
COMP000048,Meals,4189.37,392.95,10.661330958137167,2024-03-01
COMP000048,Meals,4278.05,396.02,10.802610979243473,2024-04-01
COMP000048,Meals,4372.5599999999995,396.18,11.036801453884596,2024-05-01
COMP000048,Meals,4298.59,394.95,10.883884035953919,2024-06-01
COMP000048,Meals,4413.02,397.63,11.098307471770239,2024-07-01
COMP000048,Meals,4339.5,395.0,10.98607594936709,2024-08-01
COMP000048,Meals,4294.06,397.24,10.809737186587455,2024-09-01
COMP000048,Meals,4431.85,395.83,11.196346916605615,2024-10-01
COMP000048,Meals,4397.14,399.7,11.001100825619215,2024-11-01
COMP000049,Meals,6206.16,741.02,8.37515856522091,2024-01-01
COMP000049,Meals,6299.71,743.56,8.472362687610953,2024-02-01
COMP000049,Meals,6172.55,740.76,8.332725849127923,2024-03-01
COMP000049,Meals,6281.0,738.19,8.508649534672644,2024-04-01
COMP000049,Meals,6198.44,740.67,8.368693210201574,2024-05-01
COMP000049,Meals,6110.97,740.11,8.256840199429815,2024-06-01
COMP000049,Meals,6323.49,741.57,8.527165338403655,2024-07-01
COMP000049,Meals,6156.389999999999,743.74,8.277610455266625,2024-08-01
COMP000049,Meals,6089.73,738.36,8.24764342597107,2024-09-01
COMP000049,Meals,6282.25,740.22,8.487003863716192,2024-10-01
COMP000049,Meals,6287.58,740.46,8.49145126002755,2024-11-01
COMP000050,Meals,6657.379999999999,762.68,8.728929564168459,2024-01-01
COMP000050,Meals,6700.1900000000005,759.26,8.824631878407924,2024-02-01
COMP000050,Meals,6594.9,763.87,8.633537120190608,2024-03-01
COMP000050,Meals,6636.29,760.7,8.723925331931115,2024-04-01
COMP000050,Meals,6596.79,760.72,8.671771479650857,2024-05-01
COMP000050,Meals,6581.44,763.72,8.617608547635259,2024-06-01
COMP000050,Meals,6317.05,759.16,8.321104905421782,2024-07-01
COMP000050,Meals,6511.21,762.21,8.542540769604177,2024-08-01
COMP000050,Meals,6688.01,761.04,8.787987490802061,2024-09-01
COMP000050,Meals,6521.21,763.18,8.544786288948872,2024-10-01
COMP000050,Meals,6461.389999999999,760.74,8.493558903173225,2024-11-01
COMP000051,Meals,7137.51,658.48,10.839372494229133,2024-01-01
COMP000051,Meals,7254.4800000000005,655.74,11.063043279348523,2024-02-01
COMP000051,Meals,7099.01,659.25,10.768312476298824,2024-03-01
COMP000051,Meals,7118.87,659.91,10.787637708172326,2024-04-01
COMP000051,Meals,7108.049999999999,656.73,10.823397743364852,2024-05-01
COMP000051,Meals,7054.18,656.49,10.745296958064861,2024-06-01
COMP000051,Meals,7055.39,659.16,10.703607621821714,2024-07-01
COMP000051,Meals,7238.2,655.65,11.039731564096698,2024-08-01
COMP000051,Meals,7025.88,654.27,10.738502453115686,2024-09-01
COMP000051,Meals,6914.42,657.5,10.516228136882129,2024-10-01
COMP000051,Meals,6923.15,654.67,10.57502253043518,2024-11-01
COMP000052,Meals,4489.47,396.82,11.313618265208408,2024-01-01
COMP000052,Meals,4390.79,396.42,11.076106150042884,2024-02-01
COMP000052,Meals,4418.11,397.84,11.105243313895032,2024-03-01
COMP000052,Meals,4368.28,398.05,10.974199221203365,2024-04-01
COMP000052,Meals,4382.19,397.82,11.015509526921722,2024-05-01
COMP000052,Meals,4454.38,396.51,11.233966356460115,2024-06-01
COMP000052,Meals,4354.03,399.19,10.907162003056188,2024-07-01
COMP000052,Meals,4533.3,397.78,11.39650057820906,2024-08-01
COMP000052,Meals,4388.71,399.65,10.981383710746904,2024-09-01
COMP000052,Meals,4539.81,394.67,11.502799807434059,2024-10-01
COMP000052,Meals,4507.02,397.65,11.334138061109018,2024-11-01
COMP000053,Meals,48154.81,5556.66,8.66614297077741,2024-01-01
COMP000053,Meals,48778.729999999996,5556.81,8.778189284859478,2024-02-01
COMP000053,Meals,48995.63,5550.65,8.827007647752966,2024-03-01
COMP000053,Meals,48384.78,5552.92,8.713394034129792,2024-04-01
COMP000053,Meals,48803.94,5555.0,8.785587758775877,2024-05-01
COMP000053,Meals,48519.47,5554.14,8.735730464122257,2024-06-01
COMP000053,Meals,47696.29,5551.24,8.592006470626384,2024-07-01
COMP000053,Meals,49308.01,5549.19,8.885622946772413,2024-08-01
COMP000053,Meals,49670.1,5552.63,8.94532861004605,2024-09-01
COMP000053,Meals,48558.81,5544.52,8.757982656749366,2024-10-01
COMP000053,Meals,49659.37,5551.09,8.945877296170663,2024-11-01
COMP000054,Meals,48221.82,4298.34,11.218707687153644,2024-01-01
COMP000054,Meals,48763.18,4305.04,11.3269981231301,2024-02-01
COMP000054,Meals,49715.41,4310.08,11.534683810973346,2024-03-01
COMP000054,Meals,47980.119999999995,4298.74,11.1614380027636,2024-04-01
COMP000054,Meals,48763.19,4298.17,11.345105009806499,2024-05-01
COMP000054,Meals,48606.21,4304.04,11.293159450190982,2024-06-01
COMP000054,Meals,48562.479999999996,4299.45,11.295044715021689,2024-07-01
COMP000054,Meals,49744.76,4302.56,11.561665613030382,2024-08-01
COMP000054,Meals,48150.9,4298.8,11.201009584069974,2024-09-01
COMP000054,Meals,48381.590000000004,4299.68,11.252369943809772,2024-10-01
COMP000054,Meals,48854.95,4303.74,11.351742902684641,2024-11-01
COMP000055,Meals,71359.76,8350.5,8.545567331297526,2024-01-01
COMP000055,Meals,72942.29,8360.31,8.724830777806085,2024-02-01
COMP000055,Meals,72483.58,8346.5,8.684308392739473,2024-03-01
COMP000055,Meals,70375.81,8351.36,8.426868198712544,2024-04-01
COMP000055,Meals,72052.92,8355.59,8.62331923897654,2024-05-01
COMP000055,Meals,71174.25,8357.34,8.516376023950205,2024-06-01
COMP000055,Meals,69738.3,8353.62,8.348272964295719,2024-07-01
COMP000055,Meals,70448.39,8364.4,8.422408062742099,2024-08-01
COMP000055,Meals,71685.61,8358.66,8.576208387468805,2024-09-01
COMP000055,Meals,71519.34,8357.58,8.557422124586303,2024-10-01
COMP000055,Meals,71025.4,8342.42,8.513764591089874,2024-11-01
COMP000056,Meals,9089.71,1044.21,8.704867794792234,2024-01-01
COMP000056,Meals,9187.83,1045.64,8.786800428445735,2024-02-01
COMP000056,Meals,9011.369999999999,1047.45,8.603150508377487,2024-03-01
COMP000056,Meals,9104.32,1046.47,8.700029623400575,2024-04-01
COMP000056,Meals,9080.72,1041.02,8.722906380280877,2024-05-01
COMP000056,Meals,8940.85,1042.78,8.574052053165577,2024-06-01
COMP000056,Meals,8802.4,1046.27,8.41312471924073,2024-07-01
COMP000056,Meals,8819.710000000001,1046.06,8.431361489780702,2024-08-01
COMP000056,Meals,8984.76,1041.43,8.6273297293145,2024-09-01
COMP000056,Meals,9349.119999999999,1047.48,8.925344636651772,2024-10-01
COMP000056,Meals,8897.76,1044.16,8.521452650934723,2024-11-01
COMP000057,Meals,67299.33,6322.68,10.644114521057526,2024-01-01
COMP000057,Meals,66864.87,6321.61,10.577189987993565,2024-02-01
COMP000057,Meals,68800.01,6319.62,10.886732113639743,2024-03-01
COMP000057,Meals,67878.53,6322.92,10.735313747445801,2024-04-01
COMP000057,Meals,67038.65,6318.92,10.609194292695586,2024-05-01
COMP000057,Meals,66791.51,6311.98,10.581704948368024,2024-06-01
COMP000057,Meals,67452.72,6321.87,10.669741706172383,2024-07-01
COMP000057,Meals,68607.98,6317.43,10.860109253288124,2024-08-01
COMP000057,Meals,67214.3,6319.54,10.635948186102153,2024-09-01
COMP000057,Meals,67126.46,6321.37,10.618973418736763,2024-10-01
COMP000057,Meals,66435.31,6321.84,10.508856598711766,2024-11-01
COMP000058,Meals,92982.11,10067.34,9.236015670475021,2024-01-01
COMP000058,Meals,90396.99,10076.14,8.971390830218716,2024-02-01
COMP000058,Meals,89734.42,10079.82,8.902383177477375,2024-03-01
COMP000058,Meals,91993.72,10088.88,9.118328298086608,2024-04-01
COMP000058,Meals,88650.99,10080.4,8.794392087615572,2024-05-01
COMP000058,Meals,88747.98999999999,10090.33,8.795350598047833,2024-06-01
COMP000058,Meals,90369.69,10080.27,8.965006889696406,2024-07-01
COMP000058,Meals,89051.39,10086.99,8.828341259384613,2024-08-01
COMP000058,Meals,88108.35,10077.14,8.743388501102496,2024-09-01
COMP000058,Meals,91040.68000000001,10085.43,9.026950759660224,2024-10-01
COMP000058,Meals,90872.5,10080.17,9.01497692995257,2024-11-01
COMP000059,Meals,4266.37,399.17,10.688102813337675,2024-01-01
COMP000059,Meals,4257.15,396.61,10.733844330702704,2024-02-01
COMP000059,Meals,4321.59,398.22,10.852267590778967,2024-03-01
COMP000059,Meals,4398.12,398.8,11.028385155466399,2024-04-01
COMP000059,Meals,4269.33,397.54,10.739372138652714,2024-05-01
COMP000059,Meals,4330.889999999999,397.79,10.887377762135799,2024-06-01
COMP000059,Meals,4338.35,397.65,10.909971080095563,2024-07-01
COMP000059,Meals,4310.15,398.92,10.804547277649652,2024-08-01
COMP000059,Meals,4202.0,399.53,10.517357895527246,2024-09-01
COMP000059,Meals,4297.43,398.92,10.77266118520004,2024-10-01
COMP000059,Meals,4244.89,401.13,10.582329917981703,2024-11-01
COMP000060,Meals,31856.12,2954.72,10.781434450641685,2024-01-01
COMP000060,Meals,31391.0,2956.73,10.616796258028295,2024-02-01
COMP000060,Meals,31818.31,2956.35,10.76270062746292,2024-03-01
COMP000060,Meals,31886.57,2958.11,10.779372639962679,2024-04-01
COMP000060,Meals,31414.94,2956.23,10.626690074858857,2024-05-01
COMP000060,Meals,32110.82,2957.16,10.858668452163563,2024-06-01
COMP000060,Meals,32321.53,2956.24,10.933324087354206,2024-07-01
COMP000060,Meals,31807.53,2948.98,10.78594293620167,2024-08-01
COMP000060,Meals,31958.06,2959.58,10.798174065238987,2024-09-01
COMP000060,Meals,31683.85,2952.24,10.7321389859903,2024-10-01
COMP000060,Meals,31269.0,2959.34,10.566207330012773,2024-11-01
COMP000061,Cleaning,7881.380000000001,670.85,11.7483491093389,2024-01-01
COMP000061,Cleaning,8114.150000000001,670.86,12.095146528336763,2024-02-01
COMP000061,Cleaning,7837.61,671.04,11.679795541249405,2024-03-01
COMP000061,Cleaning,8076.91,669.95,12.055989252929322,2024-04-01
COMP000061,Cleaning,8020.4400000000005,671.46,11.944777052989009,2024-05-01
COMP000061,Cleaning,8007.84,671.4,11.927077747989276,2024-06-01
COMP000061,Cleaning,7897.25,670.82,11.772532124862108,2024-07-01
COMP000061,Cleaning,7939.799999999999,673.3,11.792365958710826,2024-08-01
COMP000061,Cleaning,7992.16,672.94,11.876482301542485,2024-09-01
COMP000061,Cleaning,7858.05,671.17,11.707987544139339,2024-10-01
COMP000061,Cleaning,7943.44,672.06,11.81953992203077,2024-11-01
COMP000062,Cleaning,113608.69,9672.15,11.745960308721433,2024-01-01
COMP000062,Cleaning,115111.72,9675.84,11.896819294242153,2024-02-01
COMP000062,Cleaning,110031.54999999999,9672.93,11.375203790371685,2024-03-01
COMP000062,Cleaning,114567.27,9673.07,11.843940961866295,2024-04-01
COMP000062,Cleaning,112399.42,9678.18,11.613693896993029,2024-05-01
COMP000062,Cleaning,114367.87999999999,9680.13,11.814704967805184,2024-06-01
COMP000062,Cleaning,114206.62,9672.86,11.806913363782789,2024-07-01
COMP000062,Cleaning,115279.06,9668.75,11.922850420168068,2024-08-01
COMP000062,Cleaning,112671.5,9666.96,11.655318735155625,2024-09-01
COMP000062,Cleaning,112789.61,9684.89,11.645936092201358,2024-10-01
COMP000062,Cleaning,114157.4,9671.95,11.802935292262676,2024-11-01
COMP000063,Cleaning,4903.11,391.31,12.529989011269837,2024-01-01
COMP000063,Cleaning,4934.84,390.85,12.625917871306127,2024-02-01
COMP000063,Cleaning,4989.84,391.06,12.7597811077584,2024-03-01
COMP000063,Cleaning,5035.33,389.54,12.926349027057555,2024-04-01
COMP000063,Cleaning,4974.25,391.41,12.708540916174854,2024-05-01
COMP000063,Cleaning,5000.28,391.77,12.763305000382879,2024-06-01
COMP000063,Cleaning,5133.04,393.71,13.037616519773438,2024-07-01
COMP000063,Cleaning,5121.42,390.07,13.12948957879355,2024-08-01
COMP000063,Cleaning,4942.2699999999995,392.04,12.606545250484643,2024-09-01
COMP000063,Cleaning,5045.3099999999995,391.53,12.886138993180598,2024-10-01
COMP000063,Cleaning,4955.09,392.86,12.612864633711755,2024-11-01
COMP000064,Cleaning,84027.22,6861.19,12.246741454470726,2024-01-01
COMP000064,Cleaning,85472.13,6860.66,12.458295557570263,2024-02-01
COMP000064,Cleaning,86874.22,6859.74,12.664360456810318,2024-03-01
COMP000064,Cleaning,83219.36,6854.23,12.141314195759408,2024-04-01
COMP000064,Cleaning,86149.56,6858.92,12.56022230905157,2024-05-01
COMP000064,Cleaning,83783.51,6849.96,12.231240766369439,2024-06-01
COMP000064,Cleaning,83667.91,6858.53,12.199102431570614,2024-07-01
COMP000064,Cleaning,84916.56,6852.67,12.391748033977997,2024-08-01
COMP000064,Cleaning,84696.83,6866.25,12.335238303295103,2024-09-01
COMP000064,Cleaning,84022.73,6862.09,12.244480908877614,2024-10-01
COMP000064,Cleaning,84394.82,6860.88,12.300873940369167,2024-11-01
COMP000065,Cleaning,88612.27,7125.09,12.436652730000604,2024-01-01
COMP000065,Cleaning,88449.07,7120.33,12.422046450094308,2024-02-01
COMP000065,Cleaning,88965.58,7122.74,12.490359047220593,2024-03-01
COMP000065,Cleaning,87745.33,7123.88,12.317070192086335,2024-04-01
COMP000065,Cleaning,89144.48,7131.68,12.49978686648868,2024-05-01
COMP000065,Cleaning,87757.61,7118.8,12.327584705287407,2024-06-01
COMP000065,Cleaning,89119.03,7118.68,12.519038641995426,2024-07-01
COMP000065,Cleaning,90191.37,7124.31,12.659663883239217,2024-08-01
COMP000065,Cleaning,88484.94,7115.11,12.436201267443511,2024-09-01
COMP000065,Cleaning,90755.9,7111.78,12.761348073196865,2024-10-01
COMP000065,Cleaning,89047.65,7117.75,12.51064592041024,2024-11-01
COMP000066,Cleaning,4854.26,398.15,12.192038176566621,2024-01-01
COMP000066,Cleaning,4680.1900000000005,396.42,11.806139952575553,2024-02-01
COMP000066,Cleaning,4684.36,398.37,11.758817180008533,2024-03-01
COMP000066,Cleaning,4655.07,399.71,11.646118435866002,2024-04-01
COMP000066,Cleaning,4674.27,396.62,11.78526045080934,2024-05-01
COMP000066,Cleaning,4781.18,396.77,12.050255815711875,2024-06-01
COMP000066,Cleaning,4727.6900000000005,398.04,11.877424379459352,2024-07-01
COMP000066,Cleaning,4716.110000000001,398.47,11.83554596330966,2024-08-01
COMP000066,Cleaning,4620.11,399.06,11.577482082894802,2024-09-01
COMP000066,Cleaning,4696.21,396.95,11.830734349414284,2024-10-01
COMP000066,Cleaning,4643.87,396.97,11.698289543290423,2024-11-01
COMP000067,Cleaning,6403.84,536.14,11.944342895512367,2024-01-01
COMP000067,Cleaning,6527.07,533.72,12.229389942291837,2024-02-01
COMP000067,Cleaning,6544.41,535.29,12.2259149246203,2024-03-01
COMP000067,Cleaning,6440.52,536.94,11.994859760867136,2024-04-01
COMP000067,Cleaning,6568.36,535.93,12.256003582557424,2024-05-01
COMP000067,Cleaning,6681.4800000000005,533.96,12.513072140235224,2024-06-01
COMP000067,Cleaning,6411.62,533.54,12.017130861791056,2024-07-01
COMP000067,Cleaning,6444.25,534.84,12.048930521277391,2024-08-01
COMP000067,Cleaning,6379.0199999999995,535.3,11.916719596487951,2024-09-01
COMP000067,Cleaning,6464.32,536.92,12.039633464948224,2024-10-01
COMP000067,Cleaning,6377.29,536.12,11.895265985227187,2024-11-01
COMP000068,Cleaning,69857.43,5640.95,12.383983194320106,2024-01-01
COMP000068,Cleaning,68148.26000000001,5645.26,12.071766402256053,2024-02-01
COMP000068,Cleaning,68976.01,5641.04,12.227534284458184,2024-03-01
COMP000068,Cleaning,67619.02,5649.22,11.969620584788697,2024-04-01
COMP000068,Cleaning,69448.6,5637.71,12.31858325454839,2024-05-01
COMP000068,Cleaning,69851.63,5635.9,12.394050639649393,2024-06-01
COMP000068,Cleaning,67648.95,5646.05,11.981642032925674,2024-07-01
COMP000068,Cleaning,70254.1,5636.41,12.464334567570495,2024-08-01
COMP000068,Cleaning,68678.42,5646.02,12.164041218415804,2024-09-01
COMP000068,Cleaning,68002.6,5636.03,12.065691630456191,2024-10-01
COMP000068,Cleaning,67794.17,5641.72,12.016578277546563,2024-11-01
COMP000069,Cleaning,4831.71,399.35,12.09893577062727,2024-01-01
COMP000069,Cleaning,4815.7,399.91,12.041959440874196,2024-02-01
COMP000069,Cleaning,4942.0199999999995,397.76,12.424627916331456,2024-03-01
COMP000069,Cleaning,4862.09,397.78,12.223062999648048,2024-04-01
COMP000069,Cleaning,4813.610000000001,399.3,12.05512146255948,2024-05-01
COMP000069,Cleaning,4836.17,397.46,12.167689830423187,2024-06-01
COMP000069,Cleaning,4859.34,400.79,12.124404301504528,2024-07-01
COMP000069,Cleaning,4919.54,399.48,12.314859317112246,2024-08-01
COMP000069,Cleaning,4784.45,398.74,11.998921603049606,2024-09-01
COMP000069,Cleaning,4846.719999999999,398.73,12.155393373962328,2024-10-01
COMP000069,Cleaning,4894.27,398.64,12.277418221954647,2024-11-01
COMP000070,Cleaning,35440.18,3947.38,8.978152597419047,2024-01-01
COMP000070,Cleaning,35640.64,3949.4,9.024317617866005,2024-02-01
COMP000070,Cleaning,36763.93,3938.98,9.33336295183017,2024-03-01
COMP000070,Cleaning,36411.21,3943.62,9.232940800584235,2024-04-01
COMP000070,Cleaning,36816.39,3945.52,9.33118828443399,2024-05-01
COMP000070,Cleaning,36491.259999999995,3946.49,9.246510190067628,2024-06-01
COMP000070,Cleaning,35772.67,3940.54,9.0781136595492,2024-07-01
COMP000070,Cleaning,36271.18,3942.14,9.20088581328923,2024-08-01
COMP000070,Cleaning,36800.07,3945.86,9.326248270339038,2024-09-01
COMP000070,Cleaning,36294.63,3948.6,9.19177176720863,2024-10-01
COMP000070,Cleaning,35965.53,3942.15,9.123328640462692,2024-11-01
COMP000071,Cleaning,43865.99,3892.29,11.269969606581215,2024-01-01
COMP000071,Cleaning,44878.99,3890.93,11.534257876651598,2024-02-01
COMP000071,Cleaning,45218.48,3887.56,11.631583821214337,2024-03-01
COMP000071,Cleaning,44250.54,3891.68,11.370549479916129,2024-04-01
COMP000071,Cleaning,45210.09,3891.97,11.616248326682888,2024-05-01
COMP000071,Cleaning,44627.76,3896.89,11.452147738324665,2024-06-01
COMP000071,Cleaning,45836.950000000004,3890.39,11.782096396505237,2024-07-01
COMP000071,Cleaning,45155.13,3889.62,11.60913662517161,2024-08-01
COMP000071,Cleaning,44569.19,3888.27,11.462473027850432,2024-09-01
COMP000071,Cleaning,45226.78,3892.03,11.620357499813721,2024-10-01
COMP000071,Cleaning,44072.21,3888.92,11.332763337893297,2024-11-01
COMP000072,Cleaning,98345.8,10825.69,9.084483298524159,2024-01-01
COMP000072,Cleaning,98560.1,10827.67,9.102613951108596,2024-02-01
COMP000072,Cleaning,98831.54000000001,10824.97,9.12995971351422,2024-03-01
COMP000072,Cleaning,98950.45,10821.86,9.143571437811984,2024-04-01
